ticker,Name,Sector,Industry
NVMI,Nova Measuring Instruments Ltd.,Capital Goods,Electronic Components
NG,Novagold Resources Inc.,Basic Industries,Precious Metals
NVS,Novartis AG,Health Care,Major Pharmaceuticals
NVAX,"Novavax, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVO,Novo Nordisk A/S,Health Care,Major Pharmaceuticals
DNOW,NOW Inc.,Energy,Metal Fabrications
NQ,NQ Mobile Inc.,Technology,Computer Software: Prepackaged Software
NRG,"NRG Energy, Inc.",Public Utilities,Electric Utilities: Central
NYLD,"NRG Yield, Inc.",Public Utilities,Electric Utilities: Central
DCM,"NTT DOCOMO, Inc",Technology,Radio And Television Broadcasting And Communications Equipment
NUS,"Nu Skin Enterprises, Inc.",Health Care,Other Pharmaceuticals
NUAN,"Nuance Communications, Inc.",Technology,Computer Software: Prepackaged Software
NUE,Nucor Corporation,Basic Industries,Steel/Iron Ore
NS,Nustar Energy L.P.,Energy,Natural Gas Distribution
NSH,"Nustar GP Holdings, LLC",Energy,Natural Gas Distribution
NTRI,NutriSystem Inc,Consumer Services,Catalog/Specialty Distribution
NUVA,"NuVasive, Inc.",Health Care,Medical/Dental Instruments
NVEE,"NV5 Global, Inc.",Consumer Services,Other Consumer Services
NVDA,NVIDIA Corporation,Technology,Semiconductors
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors
NXTM,"NxStage Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NYMX,Nymox Pharmaceutical Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ORLY,"O&#39;Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores
OAK,"Oaktree Capital Group, LLC",Finance,Investment Managers
OAS,Oasis Petroleum Inc.,Energy,Oil & Gas Production
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas Production
ORIG,Ocean Rig UDW Inc.,Energy,Oil & Gas Production
OII,"Oceaneering International, Inc.",Energy,Oilfield Services/Equipment
OCFC,OceanFirst Financial Corp.,Finance,Savings Institutions
OZM,Och-Ziff Capital Management Group LLC,Finance,Investment Managers
OCIP,OCI Partners LP,Basic Industries,Major Chemicals
OCLR,"Oclaro, Inc.",Technology,Semiconductors
OCUL,"Ocular Therapeutix, Inc.",Health Care,Major Pharmaceuticals
OCN,Ocwen Financial Corporation,Finance,Finance: Consumer Services
OMEX,"Odyssey Marine Exploration, Inc.",Consumer Services,Marine Transportation
ODP,"Office Depot, Inc.",Consumer Services,Other Specialty Stores
OFG,OFG Bancorp,Finance,Major Banks
OGE,OGE Energy Corporation,Public Utilities,Electric Utilities: Central
OHRP,"Ohr Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
OIS,"Oil States International, Inc.",Energy,Metal Fabrications
ODFL,"Old Dominion Freight Line, Inc.",Transportation,Trucking Freight/Courier Services
ONB,Old National Bancorp,Finance,Major Banks
ORI,Old Republic International Corporation,Finance,Property-Casualty Insurers
OSBC,"Old Second Bancorp, Inc.",Finance,Major Banks
OLN,Olin Corporation,Basic Industries,Major Chemicals
ZEUS,"Olympic Steel, Inc.",Basic Industries,Metal Fabrications
OHI,"Omega Healthcare Investors, Inc.",Consumer Services,Real Estate Investment Trusts
OME,Omega Protein Corporation,Consumer Non-Durables,Packaged Foods
OMER,Omeros Corporation,Health Care,Major Pharmaceuticals
OMCL,"Omnicell, Inc.",Technology,Computer Manufacturing
OMC,Omnicom Group Inc.,Technology,Advertising
OMN,OMNOVA Solutions Inc.,Basic Industries,Specialty Chemicals
ASGN,"On Assignment, Inc.",Technology,Professional Services
OMED,"OncoMed Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
OGS,"ONE Gas, Inc.",Public Utilities,Oil/Gas Transmission
OLP,"One Liberty Properties, Inc.",Consumer Services,Real Estate Investment Trusts
OKE,"ONEOK, Inc.",Public Utilities,Oil & Gas Production
OTEX,Open Text Corporation,Technology,EDP Services
OPHT,Ophthotech Corporation,Health Care,Major Pharmaceuticals
OPK,"Opko Health, Inc.",Health Care,Major Pharmaceuticals
OPY,"Oppenheimer Holdings, Inc.",Finance,Investment Bankers/Brokers/Service
ORCL,Oracle Corporation,Technology,Computer Software: Prepackaged Software
ORMP,Oramed Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ORAN,Orange,Public Utilities,Telecommunications Equipment
OSUR,"OraSure Technologies, Inc.",Health Care,Medical/Dental Instruments
ORBC,ORBCOMM Inc.,Consumer Services,Telecommunications Equipment
ORBK,Orbotech Ltd.,Capital Goods,Industrial Machinery/Components
ORC,"Orchid Island Capital, Inc.",Consumer Services,Real Estate Investment Trusts
TIS,Orchids Paper Products Company,Basic Industries,Paper
OREX,"Orexigen Therapeutics, Inc.",Health Care,Major Pharmaceuticals
ONVO,"Organovo Holdings, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SEED,Origin Agritech Limited,Consumer Non-Durables,Farming/Seeds/Milling
OEC,Orion Engineered Carbons S.A,Basic Industries,Major Chemicals
ORN,"Orion Group Holdings, Inc.",Basic Industries,Military/Government/Technical
ORIT,Oritani Financial Corp.,Finance,Major Banks
ORA,"Ormat Technologies, Inc.",Public Utilities,Electric Utilities: Central
OFIX,Orthofix International N.V.,Health Care,Medical/Dental Instruments
OSK,Oshkosh Corporation,Capital Goods,Auto Manufacturing
OSIS,"OSI Systems, Inc.",Technology,Semiconductors
OTIC,"Otonomy, Inc.",Health Care,Major Pharmaceuticals
OTTR,Otter Tail Corporation,Public Utilities,Electric Utilities: Central
OUT,OUTFRONT Media Inc.,Consumer Services,Real Estate Investment Trusts
OVAS,OvaScience Inc.,Health Care,Major Pharmaceuticals
OSTK,"Overstock.com, Inc.",Consumer Services,Catalog/Specialty Distribution
OMI,"Owens & Minor, Inc.",Health Care,Medical Specialities
OC,Owens Corning Inc,Capital Goods,Industrial Machinery/Components
OXM,"Oxford Industries, Inc.",Consumer Non-Durables,Apparel
PCAR,PACCAR Inc.,Capital Goods,Auto Manufacturing
PACB,"Pacific Biosciences of California, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
ROYT,Pacific Coast Oil Trust,Energy,Oil & Gas Production
PEIX,"Pacific Ethanol, Inc.",Basic Industries,Major Chemicals
PCG,Pacific Gas & Electric Co.,Public Utilities,Power Generation
PPBI,Pacific Premier Bancorp Inc,Finance,Major Banks
PCRX,"Pacira Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
PACW,PacWest Bancorp,Finance,Major Banks
PANW,"Palo Alto Networks, Inc.",Technology,Computer peripheral equipment
PAM,Pampa Energia S.A.,Public Utilities,Electric Utilities: Central
PAAS,Pan American Silver Corp.,Basic Industries,Precious Metals
P,"Pandora Media, Inc.",Consumer Services,Broadcasting
PHX,Panhandle Royalty Company,Energy,Oil & Gas Production
PZZA,"Papa John&#39;s International, Inc.",Consumer Services,Restaurants
FRSH,"Papa Murphy&#39;s Holdings, Inc.",Consumer Services,Restaurants
PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Production
PGRE,"Paramount Group, Inc.",Consumer Services,Real Estate Investment Trusts
PRTK,"Paratek Pharmaceuticals, Inc. ",Health Care,Major Pharmaceuticals
PCYG,"Park City Group, Inc.",Technology,EDP Services
PKE,Park Electrochemical Corporation,Technology,Electrical Products
PRK,Park National Corporation,Finance,Major Banks
PSTB,Park Sterling Corporation,Finance,Major Banks
PKD,Parker Drilling Company,Energy,Oil & Gas Production
PH,Parker-Hannifin Corporation,Capital Goods,Metal Fabrications
PRKR,"ParkerVision, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
PKOH,Park-Ohio Holdings Corp.,Capital Goods,Industrial Specialties
PE,"Parsley Energy, Inc.",Energy,Oil & Gas Production
PATK,"Patrick Industries, Inc.",Basic Industries,Forest Products
PEGI,Pattern Energy Group Inc.,Public Utilities,Electric Utilities: Central
PDCO,"Patterson Companies, Inc.",Health Care,Medical Specialities
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Production
PAYX,"Paychex, Inc.",Consumer Services,Diversified Commercial Services
PAYC,"Paycom Software, Inc.",Technology,Computer Software: Prepackaged Software
PCTY,Paylocity Holding Corporation,Technology,Computer Software: Prepackaged Software
PBF,PBF Energy Inc.,Energy,Integrated oil Companies
PBFX,PBF Logistics LP,Energy,Natural Gas Distribution
PCMI,"PCM, Inc.",Consumer Services,Catalog/Specialty Distribution
PCTI,"PC-Tel, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
PDCE,"PDC Energy, Inc.",Energy,Oil & Gas Production
PDFS,"PDF Solutions, Inc.",Technology,EDP Services
PDLI,"PDL BioPharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BTU,Peabody Energy Corporation,Energy,Coal Mining
SKIS,"Peak Resorts, Inc.",Consumer Services,Hotels/Resorts
PGC,Peapack-Gladstone Financial Corporation,Finance,Commercial Banks
PSO,"Pearson, Plc",Consumer Services,Books
PEB,Pebblebrook Hotel Trust,Consumer Services,Real Estate Investment Trusts
PEGA,Pegasystems Inc.,Technology,EDP Services
PBA,Pembina Pipeline Corp.,Energy,Oil & Gas Production
PGH,Pengrowth Energy Corporation,Energy,Oil & Gas Production
PENN,"Penn National Gaming, Inc.",Consumer Services,Hotels/Resorts
PEI,Pennsylvania Real Estate Investment Trust,Consumer Services,Real Estate Investment Trusts
PFSI,"PennyMac Financial Services, Inc.",Finance,Finance: Consumer Services
PMT,PennyMac Mortgage Investment Trust,Consumer Services,Real Estate Investment Trusts
PNR,Pentair plc.,Technology,Industrial Machinery/Components
PBCT,"People&#39;s United Financial, Inc.",Finance,Savings Institutions
PEBO,Peoples Bancorp Inc.,Finance,Major Banks
PEP,"Pepsico, Inc.",Consumer Non-Durables,Beverages (Production/Distribution)
PRCP,"Perceptron, Inc.",Capital Goods,Electronic Components
PPHM,Peregrine Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
PRFT,"Perficient, Inc.",Technology,EDP Services
PFMT,Performant Financial Corporation,Consumer Services,Other Consumer Services
PERI,Perion Network Ltd,Technology,EDP Services
PKI,"PerkinElmer, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
PESI,"Perma-Fix Environmental Services, Inc.",Basic Industries,Environmental Services
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Production
PTX,"Pernix Therapeutics Holdings, Inc.",Health Care,Major Pharmaceuticals
PRGO,Perrigo Company,Health Care,Major Pharmaceuticals
PERY,Perry Ellis International Inc.,Consumer Non-Durables,Apparel
PGLC,Pershing Gold Corporation,Basic Industries,Precious Metals
PETS,"PetMed Express, Inc.",Health Care,Medical/Nursing Services
PZE,Petrobras Argentina S.A.,Energy,Oil & Gas Production
PTR,PetroChina Company Limited,Energy,Oil & Gas Production
PBR,Petroleo Brasileiro S.A.- Petrobras,Energy,Oil & Gas Production
PQ,"PetroQuest Energy, Inc.",Energy,Oil & Gas Production
PFNX,Pfenex Inc.,Health Care,Major Pharmaceuticals
PFE,"Pfizer, Inc.",Health Care,Major Pharmaceuticals
PFSW,"PFSweb, Inc.",Miscellaneous,Business Services
PGTI,"PGT Innovations, Inc.",Capital Goods,Building Products
PMC,Pharmerica Corporation,Health Care,Medical/Nursing Services
PHH,PHH Corp,Finance,Diversified Financial Services
PAHC,Phibro Animal Health Corporation,Health Care,Major Pharmaceuticals
PM,Philip Morris International Inc,Consumer Non-Durables,Farming/Seeds/Milling
PSX,Phillips 66,Energy,Integrated oil Companies
PSXP,Phillips 66 Partners LP,Energy,Natural Gas Distribution
FENG,Phoenix New Media Limited,Consumer Services,Broadcasting
PLAB,"Photronics, Inc.",Technology,Semiconductors
DOC,Physicians Realty Trust,Consumer Services,Real Estate Investment Trusts
PICO,PICO Holdings Inc.,Finance,Real Estate
PDM,"Piedmont Office Realty Trust, Inc.",Consumer Services,Building operators
PIR,"Pier 1 Imports, Inc.",Consumer Services,Home Furnishings
PPC,Pilgrim&#39;s Pride Corporation,Consumer Non-Durables,Meat/Poultry/Fish
PNK,"Pinnacle Entertainment, Inc.",Consumer Services,Hotels/Resorts
PNFP,"Pinnacle Financial Partners, Inc.",Finance,Major Banks
PF,"Pinnacle Foods, Inc.",Consumer Non-Durables,Packaged Foods
PNW,Pinnacle West Capital Corporation,Public Utilities,Electric Utilities: Central
PES,Pioneer Energy Services Corp.,Energy,Oil & Gas Production
PXD,Pioneer Natural Resources Company,Energy,Oil & Gas Production
PJC,Piper Jaffray Companies,Finance,Investment Bankers/Brokers/Service
PBI,Pitney Bowes Inc.,Miscellaneous,Office Equipment/Supplies/Services
PXLW,"Pixelworks, Inc.",Technology,Semiconductors
PAA,"Plains All American Pipeline, L.P.",Energy,Natural Gas Distribution
PAGP,"Plains Group Holdings, L.P.",Energy,Natural Gas Distribution
PLPM,"Planet Payment, Inc.",Miscellaneous,Business Services
PLT,"Plantronics, Inc.",Public Utilities,Telecommunications Equipment
PAH,Platform Specialty Products Corporation,Basic Industries,Major Chemicals
PLXS,Plexus Corp.,Technology,Electrical Products
PLUG,"Plug Power, Inc.",Energy,Industrial Machinery/Components
PSTI,"Pluristem Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PGEM,"Ply Gem Holdings, Inc.",Basic Industries,Forest Products
PNC,"PNC Financial Services Group, Inc. (The)",Finance,Major Banks
PNM,"PNM Resources, Inc. (Holding Co.)",Public Utilities,Electric Utilities: Central
PCOM,"Points International, Ltd.",Miscellaneous,Business Services
PII,Polaris Industries Inc.,Capital Goods,Industrial Specialties
POL,PolyOne Corporation,Basic Industries,Major Chemicals
BPOP,"Popular, Inc.",Finance,Major Banks
POR,Portland General Electric Company,Public Utilities,Electric Utilities: Central
PTLA,"Portola Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
PKX,POSCO,Basic Industries,Steel/Iron Ore
POST,"Post Holdings, Inc.",Consumer Non-Durables,Packaged Foods
POT,Potash Corporation of Saskatchewan Inc.,Basic Industries,Agricultural Chemicals
PBPB,Potbelly Corporation,Consumer Services,Restaurants
PCH,Potlatch Corporation,Consumer Services,Real Estate Investment Trusts
POWI,"Power Integrations, Inc.",Technology,Semiconductors
PPG,"PPG Industries, Inc.",Basic Industries,Paints/Coatings
PPL,PPL Corporation,Public Utilities,Electric Utilities: Central
PRAA,"PRA Group, Inc.",Finance,Finance: Consumer Services
PRAH,"PRA Health Sciences, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
PX,"Praxair, Inc.",Basic Industries,Major Chemicals
PDS,Precision Drilling Corporation,Energy,Oil & Gas Production
APTS,"Preferred Apartment Communities, Inc.",Consumer Services,Real Estate Investment Trusts
PINC,"Premier, Inc.",Consumer Services,Other Consumer Services
PBH,"Prestige Brand Holdings, Inc.",Health Care,Major Pharmaceuticals
PVG,"Pretium Resources, Inc.",Basic Industries,Precious Metals
PRGX,"PRGX Global, Inc.",Consumer Services,Diversified Commercial Services
PSMT,"PriceSmart, Inc.",Consumer Services,Department/Specialty Retail Stores
PRI,"Primerica, Inc.",Finance,Life Insurance
PRMW,Primo Water Corporation,Consumer Non-Durables,Food Distributors
PRIM,Primoris Services Corporation,Basic Industries,Water Supply
PFG,Principal Financial Group Inc,Finance,Accident &Health Insurance
PRA,ProAssurance Corporation,Finance,Property-Casualty Insurers
PG,Procter & Gamble Company (The),Basic Industries,Package Goods/Cosmetics
PGNX,Progenics Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
PRGS,Progress Software Corporation,Technology,Computer Software: Prepackaged Software
PGR,Progressive Corporation (The),Finance,Property-Casualty Insurers
PLD,"Prologis, Inc.",Consumer Services,Real Estate Investment Trusts
PFPT,"Proofpoint, Inc.",Technology,EDP Services
PRO,"PROS Holdings, Inc.",Technology,EDP Services
PB,"Prosperity Bancshares, Inc.",Finance,Major Banks
PLX,"Protalix BioTherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PRTA,Prothena Corporation plc,Health Care,Major Pharmaceuticals
PRLB,"Proto Labs, Inc.",Capital Goods,Metal Fabrications
PFS,"Provident Financial Services, Inc",Finance,Savings Institutions
PRU,"Prudential Financial, Inc.",Finance,Life Insurance
PUK,Prudential Public Limited Company,Finance,Life Insurance
PSB,"PS Business Parks, Inc.",Consumer Services,Real Estate Investment Trusts
PSDV,pSivida Corp.,Capital Goods,Biotechnology: Laboratory Analytical Instruments
TLK,"PT Telekomunikasi Indonesia, Tbk",Public Utilities,Telecommunications Equipment
PTC,PTC Inc.,Technology,Computer Software: Prepackaged Software
PTCT,"PTC Therapeutics, Inc.",Health Care,Major Pharmaceuticals
PEG,Public Service Enterprise Group Incorporated,Public Utilities,Power Generation
PSA,Public Storage,Consumer Services,Real Estate Investment Trusts
PHM,"PulteGroup, Inc.",Capital Goods,Homebuilding
PBYI,Puma Biotechnology Inc,Health Care,Major Pharmaceuticals
PCYO,Pure Cycle Corporation,Public Utilities,Water Supply
PVH,PVH Corp.,Consumer Non-Durables,Apparel
PZN,Pzena Investment Management Inc,Finance,Investment Managers
